============================================================
Biblioteca : basepropr_dlib
Inicio     : 2026-06-28 17:13:22
============================================================
[2026-06-28 17:13:22] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 17:13:33] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=nan, label=1, decision=SKIPPED
[2026-06-28 20:37:56] PAIR: img1=20260602_212511.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.2090, label=1, decision=MATCH
[2026-06-28 20:38:01] PAIR: img1=20260602_212513.jpg, img2=20260602_212521.jpg, score=0.3033, label=1, decision=MATCH
[2026-06-28 20:38:07] PAIR: img1=20260602_212513.jpg, img2=willa_baixa_45_30cm.jpg, score=0.3358, label=1, decision=MATCH
[2026-06-28 20:38:12] PAIR: img1=20260602_212513.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.2612, label=1, decision=MATCH
[2026-06-28 20:38:18] PAIR: img1=20260602_212513.jpg, img2=willa_boa_45_30cm.jpg, score=0.3782, label=1, decision=MATCH
[2026-06-28 20:38:24] PAIR: img1=20260602_212513.jpg, img2=willa_extra_02.jpg, score=0.3544, label=1, decision=MATCH
[2026-06-28 20:38:29] PAIR: img1=20260602_212513.jpg, img2=willa_extra_03.jpg, score=0.3493, label=1, decision=MATCH
[2026-06-28 20:38:35] PAIR: img1=20260602_212513.jpg, img2=willa_extra_04.jpg, score=0.3829, label=1, decision=MATCH
[2026-06-28 20:38:40] PAIR: img1=20260602_212513.jpg, img2=willa_extra_05.jpg, score=0.3990, label=1, decision=MATCH
[2026-06-28 20:38:46] PAIR: img1=20260602_212513.jpg, img2=willa_extra_06.jpg, score=0.4278, label=1, decision=MATCH
[2026-06-28 20:38:51] PAIR: img1=20260602_212513.jpg, img2=willa_extra_07.jpg, score=0.3707, label=1, decision=MATCH
[2026-06-28 20:38:57] PAIR: img1=20260602_212513.jpg, img2=willa_extra_08.jpg, score=0.3711, label=1, decision=MATCH
[2026-06-28 20:39:02] PAIR: img1=20260602_212513.jpg, img2=willa_extra_09.jpg, score=0.3323, label=1, decision=MATCH
[2026-06-28 20:39:08] PAIR: img1=20260602_212513.jpg, img2=willa_moderada_45_30cm.jpg, score=0.2885, label=1, decision=MATCH
[2026-06-28 20:39:13] PAIR: img1=20260602_212513.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.1552, label=1, decision=MATCH
[2026-06-28 20:39:19] PAIR: img1=20260602_212521.jpg, img2=willa_baixa_45_30cm.jpg, score=0.3272, label=1, decision=MATCH
[2026-06-28 20:39:25] PAIR: img1=20260602_212521.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.2641, label=1, decision=MATCH
[2026-06-28 20:39:30] PAIR: img1=20260602_212521.jpg, img2=willa_boa_45_30cm.jpg, score=0.3846, label=1, decision=MATCH
[2026-06-28 20:39:36] PAIR: img1=20260602_212521.jpg, img2=willa_extra_02.jpg, score=0.4020, label=1, decision=MATCH
[2026-06-28 20:39:41] PAIR: img1=20260602_212521.jpg, img2=willa_extra_03.jpg, score=0.4125, label=1, decision=MATCH
[2026-06-28 20:39:47] PAIR: img1=20260602_212521.jpg, img2=willa_extra_04.jpg, score=0.3971, label=1, decision=MATCH
[2026-06-28 20:39:52] PAIR: img1=20260602_212521.jpg, img2=willa_extra_05.jpg, score=0.4374, label=1, decision=MATCH
[2026-06-28 20:39:58] PAIR: img1=20260602_212521.jpg, img2=willa_extra_06.jpg, score=0.3570, label=1, decision=MATCH
[2026-06-28 20:40:03] PAIR: img1=20260602_212521.jpg, img2=willa_extra_07.jpg, score=0.4242, label=1, decision=MATCH
[2026-06-28 20:40:09] PAIR: img1=20260602_212521.jpg, img2=willa_extra_08.jpg, score=0.4359, label=1, decision=MATCH
[2026-06-28 20:40:14] PAIR: img1=20260602_212521.jpg, img2=willa_extra_09.jpg, score=0.3719, label=1, decision=MATCH
[2026-06-28 20:40:20] PAIR: img1=20260602_212521.jpg, img2=willa_moderada_45_30cm.jpg, score=0.2371, label=1, decision=MATCH
[2026-06-28 20:40:25] PAIR: img1=20260602_212521.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3162, label=1, decision=MATCH
[2026-06-28 20:40:31] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_baixa_frontal_30cm.jpg, score=0.2812, label=1, decision=MATCH
[2026-06-28 20:40:36] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_boa_45_30cm.jpg, score=0.3322, label=1, decision=MATCH
[2026-06-28 20:40:42] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_02.jpg, score=0.3762, label=1, decision=MATCH
[2026-06-28 20:40:47] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_03.jpg, score=0.4031, label=1, decision=MATCH
[2026-06-28 20:40:53] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_04.jpg, score=0.4346, label=1, decision=MATCH
[2026-06-28 20:40:58] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_05.jpg, score=0.4041, label=1, decision=MATCH
[2026-06-28 20:41:04] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_06.jpg, score=0.4661, label=1, decision=MATCH
[2026-06-28 20:41:09] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_07.jpg, score=0.4634, label=1, decision=MATCH
[2026-06-28 20:41:15] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_08.jpg, score=0.4580, label=1, decision=MATCH
[2026-06-28 20:41:20] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_extra_09.jpg, score=0.3512, label=1, decision=MATCH
[2026-06-28 20:41:26] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_moderada_45_30cm.jpg, score=0.3916, label=1, decision=MATCH
[2026-06-28 20:41:32] PAIR: img1=willa_baixa_45_30cm.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3224, label=1, decision=MATCH
[2026-06-28 20:41:37] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_boa_45_30cm.jpg, score=0.3523, label=1, decision=MATCH
[2026-06-28 20:41:43] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_02.jpg, score=0.3467, label=1, decision=MATCH
[2026-06-28 20:41:48] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_03.jpg, score=0.3937, label=1, decision=MATCH
[2026-06-28 20:41:54] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_04.jpg, score=0.4086, label=1, decision=MATCH
[2026-06-28 20:41:59] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_05.jpg, score=0.3850, label=1, decision=MATCH
[2026-06-28 20:42:05] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_06.jpg, score=0.4234, label=1, decision=MATCH
[2026-06-28 20:42:10] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_07.jpg, score=0.3880, label=1, decision=MATCH
[2026-06-28 20:42:16] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_08.jpg, score=0.3962, label=1, decision=MATCH
[2026-06-28 20:42:21] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_extra_09.jpg, score=0.3201, label=1, decision=MATCH
[2026-06-28 20:42:27] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_moderada_45_30cm.jpg, score=0.3483, label=1, decision=MATCH
[2026-06-28 20:42:33] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.2455, label=1, decision=MATCH
[2026-06-28 20:42:38] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_02.jpg, score=0.3621, label=1, decision=MATCH
[2026-06-28 20:42:44] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_03.jpg, score=0.3559, label=1, decision=MATCH
[2026-06-28 20:42:49] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_04.jpg, score=0.3792, label=1, decision=MATCH
[2026-06-28 20:42:55] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_05.jpg, score=0.3908, label=1, decision=MATCH
[2026-06-28 20:43:00] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_06.jpg, score=0.4280, label=1, decision=MATCH
[2026-06-28 20:43:06] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_07.jpg, score=0.3937, label=1, decision=MATCH
[2026-06-28 20:43:11] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_08.jpg, score=0.4015, label=1, decision=MATCH
[2026-06-28 20:43:17] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_extra_09.jpg, score=0.2975, label=1, decision=MATCH
[2026-06-28 20:43:22] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4176, label=1, decision=MATCH
[2026-06-28 20:43:28] PAIR: img1=willa_boa_45_30cm.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3816, label=1, decision=MATCH
[2026-06-28 20:43:33] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_03.jpg, score=0.3436, label=1, decision=MATCH
[2026-06-28 20:43:39] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_04.jpg, score=0.3519, label=1, decision=MATCH
[2026-06-28 20:43:44] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_05.jpg, score=0.3908, label=1, decision=MATCH
[2026-06-28 20:43:50] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_06.jpg, score=0.3908, label=1, decision=MATCH
[2026-06-28 20:43:55] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_07.jpg, score=0.3289, label=1, decision=MATCH
[2026-06-28 20:44:01] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_08.jpg, score=0.3605, label=1, decision=MATCH
[2026-06-28 20:44:06] PAIR: img1=willa_extra_02.jpg, img2=willa_extra_09.jpg, score=0.2468, label=1, decision=MATCH
[2026-06-28 20:44:12] PAIR: img1=willa_extra_02.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4187, label=1, decision=MATCH
[2026-06-28 20:44:17] PAIR: img1=willa_extra_02.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3628, label=1, decision=MATCH
[2026-06-28 20:44:23] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_04.jpg, score=0.3660, label=1, decision=MATCH
[2026-06-28 20:44:28] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_05.jpg, score=0.4255, label=1, decision=MATCH
[2026-06-28 20:44:34] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_06.jpg, score=0.4669, label=1, decision=MATCH
[2026-06-28 20:44:40] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_07.jpg, score=0.4040, label=1, decision=MATCH
[2026-06-28 20:44:45] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_08.jpg, score=0.3809, label=1, decision=MATCH
[2026-06-28 20:44:51] PAIR: img1=willa_extra_03.jpg, img2=willa_extra_09.jpg, score=0.2730, label=1, decision=MATCH
[2026-06-28 20:44:56] PAIR: img1=willa_extra_03.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4421, label=1, decision=MATCH
[2026-06-28 20:45:02] PAIR: img1=willa_extra_03.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3847, label=1, decision=MATCH
[2026-06-28 20:45:07] PAIR: img1=willa_extra_04.jpg, img2=willa_extra_05.jpg, score=0.3658, label=1, decision=MATCH
[2026-06-28 20:45:13] PAIR: img1=willa_extra_04.jpg, img2=willa_extra_06.jpg, score=0.3094, label=1, decision=MATCH
[2026-06-28 20:45:18] PAIR: img1=willa_extra_04.jpg, img2=willa_extra_07.jpg, score=0.2655, label=1, decision=MATCH
[2026-06-28 20:45:24] PAIR: img1=willa_extra_04.jpg, img2=willa_extra_08.jpg, score=0.3042, label=1, decision=MATCH
[2026-06-28 20:45:29] PAIR: img1=willa_extra_04.jpg, img2=willa_extra_09.jpg, score=0.3089, label=1, decision=MATCH
[2026-06-28 20:45:35] PAIR: img1=willa_extra_04.jpg, img2=willa_moderada_45_30cm.jpg, score=0.3761, label=1, decision=MATCH
[2026-06-28 20:45:40] PAIR: img1=willa_extra_04.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.4044, label=1, decision=MATCH
[2026-06-28 20:45:46] PAIR: img1=willa_extra_05.jpg, img2=willa_extra_06.jpg, score=0.4097, label=1, decision=MATCH
[2026-06-28 20:45:51] PAIR: img1=willa_extra_05.jpg, img2=willa_extra_07.jpg, score=0.3905, label=1, decision=MATCH
[2026-06-28 20:45:57] PAIR: img1=willa_extra_05.jpg, img2=willa_extra_08.jpg, score=0.4007, label=1, decision=MATCH
[2026-06-28 20:46:02] PAIR: img1=willa_extra_05.jpg, img2=willa_extra_09.jpg, score=0.3248, label=1, decision=MATCH
[2026-06-28 20:46:08] PAIR: img1=willa_extra_05.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4199, label=1, decision=MATCH
[2026-06-28 20:46:13] PAIR: img1=willa_extra_05.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3861, label=1, decision=MATCH
[2026-06-28 20:46:19] PAIR: img1=willa_extra_06.jpg, img2=willa_extra_07.jpg, score=0.3662, label=1, decision=MATCH
[2026-06-28 20:46:24] PAIR: img1=willa_extra_06.jpg, img2=willa_extra_08.jpg, score=0.3974, label=1, decision=MATCH
[2026-06-28 20:46:30] PAIR: img1=willa_extra_06.jpg, img2=willa_extra_09.jpg, score=0.4067, label=1, decision=MATCH
[2026-06-28 20:46:36] PAIR: img1=willa_extra_06.jpg, img2=willa_moderada_45_30cm.jpg, score=0.3773, label=1, decision=MATCH
[2026-06-28 20:46:41] PAIR: img1=willa_extra_06.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.4468, label=1, decision=MATCH
[2026-06-28 20:46:47] PAIR: img1=willa_extra_07.jpg, img2=willa_extra_08.jpg, score=0.1773, label=1, decision=MATCH
[2026-06-28 20:46:52] PAIR: img1=willa_extra_07.jpg, img2=willa_extra_09.jpg, score=0.3568, label=1, decision=MATCH
[2026-06-28 20:46:58] PAIR: img1=willa_extra_07.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4062, label=1, decision=MATCH
[2026-06-28 20:47:03] PAIR: img1=willa_extra_07.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3995, label=1, decision=MATCH
[2026-06-28 20:47:09] PAIR: img1=willa_extra_08.jpg, img2=willa_extra_09.jpg, score=0.3780, label=1, decision=MATCH
[2026-06-28 20:47:14] PAIR: img1=willa_extra_08.jpg, img2=willa_moderada_45_30cm.jpg, score=0.4381, label=1, decision=MATCH
[2026-06-28 20:47:20] PAIR: img1=willa_extra_08.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3977, label=1, decision=MATCH
[2026-06-28 20:47:25] PAIR: img1=willa_extra_09.jpg, img2=willa_moderada_45_30cm.jpg, score=0.3736, label=1, decision=MATCH
[2026-06-28 20:47:31] PAIR: img1=willa_extra_09.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.3214, label=1, decision=MATCH
[2026-06-28 20:47:37] PAIR: img1=willa_moderada_45_30cm.jpg, img2=willa_moderada_frontal_30cm.jpg, score=0.2893, label=1, decision=MATCH
[2026-06-28 20:47:45] PAIR: img1=abraao_extra_02.jpg, img2=alessandra_boa_frontal_30cm..jpeg, score=0.6615, label=0, decision=NO_MATCH
[2026-06-28 20:47:54] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=angela_extra_12.jpg, score=0.7149, label=0, decision=NO_MATCH
[2026-06-28 20:47:57] PAIR: img1=abraao_baixa_45_esq.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.13 (1).jpeg, score=0.7106, label=0, decision=NO_MATCH
[2026-06-28 20:48:06] PAIR: img1=abraao_extra_01.jpg, img2=bia_moderada_45_1m.jpeg, score=0.7198, label=0, decision=NO_MATCH
[2026-06-28 20:48:14] PAIR: img1=willa_moderada_45_30cm.jpg, img2=alessandra_boa_frontal_1m..jpeg, score=0.7596, label=0, decision=NO_MATCH
[2026-06-28 20:48:18] PAIR: img1=20260602_211836.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, score=0.6923, label=0, decision=NO_MATCH
[2026-06-28 20:48:23] PAIR: img1=20260602_212418.jpg, img2=francisca_boa_frontal.jpg, score=0.7911, label=0, decision=NO_MATCH
[2026-06-28 20:48:29] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.15 (1).jpeg, img2=junior_boa_45_1m.jpeg, score=0.8145, label=0, decision=NO_MATCH
[2026-06-28 20:48:41] PAIR: img1=bia_baixa_frontal_30cm.jpeg, img2=junior_baixa_frontal_1m.jpeg, score=0.7246, label=0, decision=NO_MATCH
[2026-06-28 20:48:44] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (1).jpeg, img2=abraao_extra_05.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:48:50] PAIR: img1=20260602_212431.jpg, img2=francisca_extra_09.jpg, score=0.6249, label=0, decision=NO_MATCH
[2026-06-28 20:48:55] PAIR: img1=20260602_211920.jpg, img2=abraao_baixa_frontal.jpg, score=0.7431, label=0, decision=NO_MATCH
[2026-06-28 20:49:01] PAIR: img1=20260602_212032.jpg, img2=francisca_extra_15.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:49:12] PAIR: img1=junior_baixa_frontal_1m.jpeg, img2=bia_baixa_45_30cm.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:49:21] PAIR: img1=bia_baixa_frontal_1m.jpeg, img2=francisca_extra_02.jpg, score=0.7675, label=0, decision=NO_MATCH
[2026-06-28 20:49:24] PAIR: img1=abraao_extra_02.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16.jpeg, score=0.7960, label=0, decision=NO_MATCH
[2026-06-28 20:49:32] PAIR: img1=junior_extra_04.jpeg, img2=angela_extra_06.jpg, score=0.8103, label=0, decision=NO_MATCH
[2026-06-28 20:49:41] PAIR: img1=bia_baixa_frontal_1m.jpeg, img2=francisca_extra_15.jpg, score=0.7921, label=0, decision=NO_MATCH
[2026-06-28 20:49:47] PAIR: img1=angela_extra_02.jpg, img2=20260602_211823.jpg, score=0.7685, label=0, decision=NO_MATCH
[2026-06-28 20:49:50] PAIR: img1=20260602_212654.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (4).jpeg, score=0.7633, label=0, decision=NO_MATCH
[2026-06-28 20:49:58] PAIR: img1=20260602_212035.jpg, img2=bia_extra_03.jpeg, score=0.6896, label=0, decision=NO_MATCH
[2026-06-28 20:50:10] PAIR: img1=alessandra_baixa_45_30cm.jpeg, img2=bia_extra_03.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:50:13] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.13.jpeg, img2=francisca_extra_01.jpg, score=0.8486, label=0, decision=NO_MATCH
[2026-06-28 20:50:22] PAIR: img1=willa_baixa_45_30cm.jpg, img2=junior_extra_08.jpeg, score=0.8634, label=0, decision=NO_MATCH
[2026-06-28 20:50:25] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (2).jpeg, img2=20260602_212654.jpg, score=0.7291, label=0, decision=NO_MATCH
[2026-06-28 20:50:33] PAIR: img1=angela_extra_12.jpg, img2=bia_moderada_45_30cm.jpeg, score=0.7252, label=0, decision=NO_MATCH
[2026-06-28 20:50:37] PAIR: img1=francisca_extra_14.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.16 (2).jpeg, score=0.8712, label=0, decision=NO_MATCH
[2026-06-28 20:50:48] PAIR: img1=junior_boa_45_1m.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.7130, label=0, decision=NO_MATCH
[2026-06-28 20:50:54] PAIR: img1=20260602_212621.jpg, img2=abraao_baixo_45_esq.jpg, score=0.5804, label=0, decision=NO_MATCH
[2026-06-28 20:50:59] PAIR: img1=angela_extra_08.jpg, img2=20260602_212507.jpg, score=0.6434, label=0, decision=NO_MATCH
[2026-06-28 20:51:02] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.18 (3).jpeg, img2=willa_extra_07.jpg, score=0.7241, label=0, decision=NO_MATCH
[2026-06-28 20:51:08] PAIR: img1=20260602_212022.jpg, img2=Francisca_boa_45_dir.jpg, score=0.8402, label=0, decision=NO_MATCH
[2026-06-28 20:51:13] PAIR: img1=abraao_extra_02.jpg, img2=20260602_212032.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:51:19] PAIR: img1=junior_extra_02.jpeg, img2=abraao_extra_07.jpg, score=0.8237, label=0, decision=NO_MATCH
[2026-06-28 20:51:24] PAIR: img1=20260602_192040.jpg, img2=20260602_212654.jpg, score=0.7307, label=0, decision=NO_MATCH
[2026-06-28 20:51:30] PAIR: img1=20260602_212019.jpg, img2=angela_boa_45_dir.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:51:35] PAIR: img1=francisca_extra_15.jpg, img2=20260602_211826.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:51:44] PAIR: img1=angela_boa_frontal.jpg, img2=junior_moderada_45_30cm.jpeg, score=0.8735, label=0, decision=NO_MATCH
[2026-06-28 20:51:52] PAIR: img1=20260602_212030.jpg, img2=alessandra_extra_03.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:52:01] PAIR: img1=20260602_212628.jpg, img2=alessandra_extra_04.jpeg, score=0.7239, label=0, decision=NO_MATCH
[2026-06-28 20:52:09] PAIR: img1=francisca_baixa_45_dir.jpg, img2=bia_boa_frontal_30cm..jpeg, score=0.8053, label=0, decision=NO_MATCH
[2026-06-28 20:52:15] PAIR: img1=20260602_212507.jpg, img2=abraao_extra_09.jpg, score=0.6976, label=0, decision=NO_MATCH
[2026-06-28 20:52:20] PAIR: img1=abraao_boa_45_.jpg, img2=20260602_211820.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:52:26] PAIR: img1=20260602_212631.jpg, img2=20260602_211837.jpg, score=0.7675, label=0, decision=NO_MATCH
[2026-06-28 20:52:29] PAIR: img1=20260602_211826.jpg, img2=WhatsApp Image 2026-06-04 at 22.53.18 (1).jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:52:37] PAIR: img1=bia_extra_05.jpeg, img2=francisca_extra_06.jpg, score=0.7653, label=0, decision=NO_MATCH
[2026-06-28 20:52:43] PAIR: img1=20260602_212732.jpg, img2=20260602_211814.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:52:52] PAIR: img1=bia_baixa_frontal_1m.jpeg, img2=willa_extra_03.jpg, score=0.7871, label=0, decision=NO_MATCH
[2026-06-28 20:53:00] PAIR: img1=alessandra_boa_frontal_30cm..jpeg, img2=20260602_212025.jpg, score=0.7045, label=0, decision=NO_MATCH
[2026-06-28 20:53:12] PAIR: img1=bia_baixa_frontal_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:53:20] PAIR: img1=bia_baixa_45_30cm.jpeg, img2=abraao_extra_04.jpg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:53:26] PAIR: img1=abraao_extra_01.jpg, img2=20260602_211837.jpg, score=0.7086, label=0, decision=NO_MATCH
[2026-06-28 20:53:35] PAIR: img1=julia_boa_45_esq.jpg, img2=bia_boa_45_1m..jpeg, score=0.6972, label=0, decision=NO_MATCH
[2026-06-28 20:53:40] PAIR: img1=willa_baixa_frontal_30cm.jpg, img2=20260602_212740.jpg, score=0.7032, label=0, decision=NO_MATCH
[2026-06-28 20:53:46] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.14 (1).jpeg, img2=bia_baixa_frontal_30cm.jpeg, score=0.6379, label=0, decision=NO_MATCH
[2026-06-28 20:53:52] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.16 (3).jpeg, img2=junior_extra_06.jpeg, score=0.8210, label=0, decision=NO_MATCH
[2026-06-28 20:54:01] PAIR: img1=20260602_212628.jpg, img2=alessandra_baixa_45_30cm.jpeg, score=nan, label=0, decision=SKIPPED
[2026-06-28 20:54:07] PAIR: img1=WhatsApp Image 2026-06-04 at 22.53.19 (4).jpeg, img2=junior_baixa_frontal_30cm.jpeg, score=0.8551, label=0, decision=NO_MATCH
[2026-06-28 20:54:15] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=willa_moderada_45_30cm.jpg, score=0.7256, label=0, decision=NO_MATCH
[2026-06-28 20:54:21] PAIR: img1=20260602_212726.jpg, img2=angela_boa_frontal.jpg, score=0.7044, label=0, decision=NO_MATCH
